Title,Date,Link,Author,Views
Румунський президент назвав умову передачі Києву ЗРК Patriot,18:39,/news/2024/05/22/7457110/,,
"відеоУ Дніпрі затримали чоловіка, який побив кількох жінок у центрі міста",18:30,https://life.pravda.com.ua/society/u-dnipri-zatrimali-cholovika-yakiy-biv-i-kidavsya-na-zhinok-301678/,,
Система освітлення в Києві продовжує працювати в режимі посиленої економії,18:22,https://www.epravda.com.ua/news/2024/05/22/714083/,Анастасія Дячкіна,1100 переглядів
велоспортШтайнхаузер виграв один із найскладніших гірських етапів Джиро д'Італія-2024,18:21,https://champion.com.ua/ukr/velosport/shtaynhauzer-vigrav-17-etap-dzhiro-d-italiya-1001007/,,
Покарання за домагання і статус потерпілого: Рада посилила протидію домашньому насильству,18:10,https://life.pravda.com.ua/society/parlament-uhvaliv-zakon-yakiy-posilyuye-protidiyu-domashnomu-nasilstvu-301677/,,
Rakuten Viber розширює функцію “Ідентифікація абонентів” в Україні,18:07,https://mezha.media/2024/05/22/rakuten-viber-identyfikatsiia-abonentiv/,,
Бельгія відмовилася розблокувати активи клієнтів російського банку,17:59,https://www.epravda.com.ua/news/2024/05/22/714079/,Віктор Волокіта,9169 переглядів
"оновлено""Злив інформації в справі великого будівництва"": до співробітника НАБУ прийшли з обшуками",17:52,/news/2024/05/22/7457097/,,
Зеленський підписав закон про домашніх працівників: що зміниться,17:50,https://www.epravda.com.ua/news/2024/05/22/714080/,Олексій Павлиш,36125 переглядів
"фото Суд арештував будівлі на київському Подолі, що є об'єктом культурної спадщини",17:49,https://life.pravda.com.ua/culture/sud-areshtuvav-budivli-na-kijivskomu-podoli-foto-301675/,,
фотоГлава МЗС Німеччини побувала на позиціях українських зенітників,17:45,https://www.eurointegration.com.ua/news/2024/05/22/7186525/,Андрій Синявський,
ФДМУ готується до приватизації одного з Дунайських портів,17:40,https://www.epravda.com.ua/news/2024/05/22/714078/,Анастасія Дячкіна,861 перегляд
Зеленський розповів про рідкісні зустрічі з дітьми та що допомагає йому відновити енергію,17:31,https://tabloid.pravda.com.ua/focus/volodimir-zelenskiy-rozpoviv-yak-provodit-chas-iz-sinom-2004284/,Тетяна  Сухачова,перегляди
Мозамбік може бути ланкою в постачанні українського зерна країнам Африки – Зеленський,17:29,https://www.epravda.com.ua/news/2024/05/22/714077/,Олексій Павлиш,827 переглядів
"Саміт миру у Швейцарії охоронятимуть до 4 тисяч військових, повітряний простір обмежать",17:25,https://www.eurointegration.com.ua/news/2024/05/22/7186523/,Олег Павлюк,
"Компанії S&P 500 штучно завищують прибуток, вилучаючи витрати",17:23,https://www.epravda.com.ua/news/2024/05/22/714076/,Економічна правда,1510 переглядів
Успішність школярів продовжує погіршуватися: найбільше це помічають вчителі у містах,17:22,https://life.pravda.com.ua/society/riven-znan-uchniv-bazovoji-shkoli-u-mistah-pogirshuyetsya-doslidzhennya-301674/,,
"США хотіли б, щоб Палестинську державу визнали шляхом переговорів",17:16,/news/2024/05/22/7457091/,,
"Комунальникам не вдалося ""злити"" 186 мільйонів на реконструкцію будівлі на Київщині",17:04,https://www.epravda.com.ua/news/2024/05/22/714074/,Віктор Волокіта,4594 перегляди
БоксУсик очолив ще один рейтинг найкращих бійців незалежно від вагової категорії,17:01,https://champion.com.ua/ukr/boxing/ukrajinskiy-bokser-oleksandr-usik-ocholiv-reyting-p4p-vid-espn-1000999/,,
